 En we hebben zo gelachen tussendoor,1
 Toen hij gisterenavond wegging kwam ik niet in slaap,1
 Ik heb nog uren wakker gelegen en daardoor zit ik nu met de ellende,1
 Ik heb eindeloos liggen piekeren over hoe nu verder,1
 Frank heeft namelijk verteld dat hij niet lang in Nederland blijft,1
 Zijn reisdrang is te groot,1
 Hij vertrekt over een maand voor twee maanden naar Australië maar dat kan zomaar langer worden,1
 Ik vind het een troosteloos vooruitzicht,1
 Kom er ook heen reageerde hij op mijn teleurgestelde gezicht,1
 Alsof het de normaalste zaak van de wereld is dat je even op en neer vliegt naar Australië,1
 Ik schudde mijn hoofd,3
 Nee ik kan er echt niet zomaar even voor mijn werk tussenuit,1
 Nou is dat ook wel zo maar los daarvan ga ik niet zomaar weg met een man die ik eigenlijk nauwelijks ken,1
 Hoe heerlijk ik het ook met hem in bed heb en hoe fijn we kunnen lachen samen,1
 Nou is het echt niet zo dat ik met deze man toch had gehoopt op een relatie maar ik vind het een rot idee dat ik al zo snel weer zonder hem moet,1
 Ik heb al een paar keer tegen mezelf gezegd dat ik er vooral van moeten genieten zolang hij er wel is,1
 En dat het de spanning er ook wel inhoudt zon reislustige man,1
 Maar er knaagt toch een gevoel van onvrede,1
 Ik kijk naar het slapende gezicht van Frank totale ontspanning,1
 Hij heeft écht niet door dat ik hem uitgebreid lig te inspecteren,1
 Hij is zon type ruige man uit de reclames,1
 Hij lijkt in de verste verte niet op de jongens waarmee ik ook wel eens thuiskom,1
 Frank leeft het leven en dat staat duidelijk op zijn gezicht te lezen,1
 Ik vind het ontzettend aantrekkelijk,1
 Hij is ook zon man die alles kan heb ik al gemerkt,1
 Vanavond deed mijn tv niets meer en met een paar drukken op de afstandsbediening kreeg hij het ding weer aan de praat,1
 Ik vind het echt heerlijk om hulpeloos te doen bij zon man,1
 Hij fikste ook in een handomdraai mijn alsmaar doorlopende toilet,1
 Ik luisterde al weken naar het zachte geruis van water maar dat is nu ook verholpen,1
 Ik zie hem er voor aan dat hij met zijn blote handen een vis vangt,1
 Of een gevaarlijke beer met een linkse hoek neerslaat,1
 Heel mannelijk,1
 Als het aan Ivo en Helen ligt houd ik Frank,1
 Maar als het aan Frank ligt loopt het anders,1
 En daarbij heeft hij mij nog steeds niet alles verteld over vroeger,1
 Ik blijf het gevoel houden dat hij daar liever niet over praat,1
  Ivo en ik hebben een dag vrij genomen en liggen heerlijk te relaxen in een wellness center,1
 Ik had me al een beetje voorgesteld dat het hilarisch zou worden met een gay vriendje naar een setting met alleen maar blote mensen maar ik heb echt al een paar keer buikpijn van het lachen gehad,1
 Houd op we lachen ze gewoon uit proest ik zachtjes terwijl ik mijn gezicht verberg achter een tijdschrift,1
 Nee meid we lachen niemand uit we hebben gewoon de grootste lol om het feit dat we er vrijwillig voor kiezen om op deze manier onze dag door te brengen,1
 In véél te hete hokken in véél te koude baden met heel veel blote mensen,1
 Gelukkig hebben we alles al betaald We hebben inderdaad voor een full package deal gekozen met een behoorlijk prijskaartje,1
 We lunchen en dineren hier we hebben vanmorgen een massage gehad zo staat er een facial op de planning én we hebben nog een hammambehandeling geboekt,1
 Maar we zijn er echt even uit roepen we steeds tegen elkaar,1
 Nou lees even door over een kwartiertje begint de eclectische opgieting onder begeleiding van dolfijngeluiden met de geur van ylangylangolie zegt Ivo met een streng gezicht,1
 Ik knik en verdiep me weer in een artikel over happy singles,1
 Hoe toepasselijk,1
 Frank is bij mij en staat te koken het voelt heel echt allemaal,1
 Vorige week opperde hij al om bij mij te komen eten en dan zelf een van zijn favoriete gerechten te bereiden,1
 Terwijl hij bezig is met de pannen dek ik de tafel,1
 Wat voelt het vertrouwd hè hoor ik hem zeggen,1
 Hij ervaart het dus net zo,1
 Maar ik weet dat hij binnenkort weer weggaat,1
 Dus ik kan me wel heel erg gaan hechten aan dit fijne gevoel het is tóch maar tijdelijk,1
 Weet je zeker dat je niet met mij mee wil,1
 Of een paar weken langs wilt komen,1
 You only live once Eef,1
 Hij zegt het met een gemak waar ik me een klein beetje aan stoor,1
 Ik heb hier een huis een hypotheek een baan ouders en vrienden,1
 Ik kan dat toch niet allemaal achterlaten om mijn gevoel te volgen,1
 Ik ken hem amper,1
 Ik was tot een paar weken terug overtuigd van mijn happy singleleven en daar sta ik nog steeds wel achter,1
 Ik ben zo in gedachten dat ik nog niet heb geantwoord,1
 En blijkbaar haalt Frank daar zijn antwoord uit want ineens voel ik zijn armen om me heen,1
 Ik houd erover op,1
 Ik vind je gewoon heel leuk en ik zou het liefst samen met jou van de wereld genieten,1
 Maar ik begrijp ook dat je die stap niet zomaar neemt en al helemaal niet als je iemand net hebt herontmoet,1
 Ik knik en word een beetje emotioneel van zijn begripvolle woorden,1
 Precies op het juiste moment zoent Frank me,1
 Zijn passie drijft het gesprek van zojuist naar de achtergrond,1
 Oh wat is deze man heerlijk,1
  Een paar weken met hem meegaan kan toch geen kwaad,1
 Wanneer ben je voor het laatst echt op vakantie geweest,1
 Helen kijkt me vragend aan,1
 Ik haal mn schouders op,1
 Echt op vakantie,1
 Ik doe vooral aan weekendjes weg,1
 Ik ben ook helemaal niet zon wereldreiziger,1
 En om dan meteen letterlijk naar het andere einde van de wereld te vliegen met een man die ik net heb ontmoet,1
 Ik spreek mijn twijfels hardop uit maar Helen wuift ze weg,1
 Je hebt hem niet net ontmoet,1
 Je hebt bijna een jaar bij hem op school gezeten dus je kent hem al heel lang,1
 Ik sta op omdat ik onrustig word van het gesprek,1
 Helen deze man was ineens van de aardbodem verdwenen,1
 Van de ene op de andere dag hoorde niemand meer iets van hem en ik voel aan alles dat hij niet meer over die tijd wil praten,1
 Ook dat maakt geen indruk op mijn beste vriendin,1
 Pubers,1
 Zo zijn pubers,1
 Ik zie het nu aan Max die gaat ook steeds meer zijn eigen gang,1
 Ik ben de grip op mijn eigen zoon steeds meer aan het kwijtraken,1
 Misschien heeft hij wel iets gedaan waar zn ouders woedend over waren,1
 Ingebroken bijvoorbeeld,1
 Of brand gesticht,1
 En dat hij daar nu niet meer over wil praten,1
 Ik schud mijn hoofd,3
 Nee dat is het niet kwajongensgedrag kun je bijna 30 jaar later best opbiechten,1
 Er zit meer achter,1
 En ik ga niet eens over een vakantie naar Australië nadenken als ik de onderste steen niet boven heb gekregen,1
 Maar ik ga niets forceren ik wil dat hij er wel achter staat dat hij zijn geheim met mij deelt,1
 Helen zucht vermoeid en ik zie aan haar gezicht dat ze het onderwerp laat rusten,1
 Eindelijk,2
 Het is koud veel te koud eigenlijk voor een boswandeling maar Frank stond er op dat we even naar buiten gingen,1
 Waar ik duizend maal liever met een kop thee op de bank had gezeten loopt hij liever het freezingklimaat te trotseren met een paar wandelschoenen aan,1
 Die heb ik niet eens,1
 Ik kijk naar beneden en zie hoe mijn witte sneakers van kleur veranderen,1
 Lekker hè even een frisse neus halen hoor ik hem zeggen,1
 Fris,1
 Mn neus vriest er bijna af,1
 Frank schiet in de lach staat stil en trekt mij tegen zich aan,1
 Wat ben je toch een prinsesje,1
 Ik vind het wel schattig,1
 Ik voel zijn warmte langzaam door mijn kleren heen trekken en geniet er in stilte van,1
 Hey Eef er is iets waar ik het toch nog met je over wil hebben,1
 Mijn hart mist een slag,1
 Ik weet precies waar hij op doelt,1
 En hoewel ik er ontzettend nieuwsgierig naar ben ben ik ook bang dat hij mij iets gaat vertellen waar ik niet mee kan leven,1
 En dat de bubbel waar ik in leef als een zeepbel uiteenspat,1
  Verknipt dus,1
 Hij is hartstikke verknipt,1
 En hoewel ik daar bijzonder weinig van merk liegen de feiten er niet om,1
 Frank is niet vrijwillig van school gegaan,1
 Hij is gevlucht,1
 Gevlucht met zijn ouders,1
 Afgelopen weekend vertelde hij mij wat er nou gebeurd was,1
 Waarom hij nou van de ene op de andere dag verdwenen was,1
 Zijn vader was een fraudeur  en niet zo zuinig ook,1
 Diverse schuldeisers de politie en de Belastingdienst hadden hem op de hielen gezeten,1
 In plaats van boete doen voor zijn stommiteiten zette de man zijn gezin in de auto en reed letterlijk weg voor de problemen,1
 Ook in de landen waar ze tijdens hun vlucht terechtkwamen wist zijn vader zich iedere keer weer in de nesten te werken,1
 Het gezin ging van straatarm naar schatrijk en weer terug,1
 Mijn jeugd is extreem instabiel geweest,1
 En als de spanningen te hoog opliepen botvierde hij dat op ons,1
 We hebben wat klappen van die man gehad,1
 Ik ben blij dat hij dood is,1
 Hij zei het sterk maar ik vond het ontzettend verdrietig en zielig om te horen,1
 Ze hebben in talloze landen gewoond en lang een zwervend bestaan vol leugens geleid,1
 Dat Frank zelf ook niet lang op één plek kan blijven is daarmee verklaard,1
 Ik kan me alleen niet voorstellen dat hij geen enorme tik van de molen van het hele gebeuren heeft gekregen,1
 Als je een gewelddadige leugenachtige vader hebt dan krijg je daar toch wel iets van mee,1
 Dan heb je statistisch gezien toch een kans van 100 om verknipt te zijn,1
 Het verhaal spookt al dagen door mijn hoofd,1
 En hoewel mijn verstand juist zegt dat ik afstand van deze man moet nemen zegt mijn gevoel juist dat ik hem moet koesteren,1
 Ik heb zelfs al gekeken wat een ticket Australië kost,1
 Misschien ga ik toch wel een paar weken naar hem toe,1
 Wat heb ik ermee te verliezen,1
 Ik hoef me niet aan hem te binden maar kan het toch gewoon een tijdje leuk met hem hebben,1
 Ik heb besloten er even met niemand over te praten,1
 Ik wil in deze beslissing niet beïnvloed worden door het enthousiasme van Helen of Ivo bijvoorbeeld,1
 Waarom heb je zo lang gewacht om het mij te vertellen,1
 Ik wil dat weten,1
 Dit had hij veel eerder kunnen melden,1
 Frank schiet in de lach,1
 Lang,1
 Ik heb een paar weken geleden voor het eerst weer op je deur geklopt,1
 Ik loop er gewoon niet graag mee te koop dat begrijp je toch,1
 Ik wil zeker weten dat ik iemand kan vertrouwen voordat ik het deel,1
 En dat gevoel heb ik bij jou,1
 Hij kijkt me diep aan en ik word er verlegen van,1
 Ik voel me hier thuis Eef,1
 Bij jou,1
 Dat heb ik nog nooit gehad,1
 Waarom ga je dan weer weg,1
 Ik vraag het vrij fel feller dan ik bedoel,1
 Hij slaat zijn ogen neer,1
 Dat weet ik niet,1
 Het is die eeuwige onrust,1
 Ik voel me hier thuis maar tegelijkertijd trekt de wereld,1
 Ik wil oude vrienden bezoeken en nieuwe vrienden maken,1
 Ik heb nooit geleerd ergens lang te blijven,1
 Voordat ik bij je in de klas kwam was ik ook al zes keer verhuisd,1
 Maar je kunt het toch leren,1
 Ik hoor zelf ook wel hoe kinderachtig en drammerig dat klinkt,1
 Misschien ooit,1
 Nu nog niet,1
 Ik voel tranen in mijn ogen prikken,1
 Ik ga met je mee zeg ik dan,1
 En direct daarna begin ik te huilen,1
  Helen gilt in mijn oor net zoals Ivo deed toen ik hem belde om te vertellen dat ik een paar weken met Frank mee naar Australië ga,1
 Ik word er alleen maar onrustiger van,1
